"Area","MTU","Biomass - Actual Aggregated [MW]","Energy storage - Actual Aggregated [MW]","Fossil Brown coal/Lignite - Actual Aggregated [MW]","Fossil Coal-derived gas - Actual Aggregated [MW]","Fossil Gas - Actual Aggregated [MW]","Fossil Hard coal - Actual Aggregated [MW]","Fossil Oil - Actual Aggregated [MW]","Fossil Oil shale - Actual Aggregated [MW]","Fossil Peat - Actual Aggregated [MW]","Geothermal - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Consumption [MW]","Hydro Run-of-river and poundage - Actual Aggregated [MW]","Hydro Water Reservoir - Actual Aggregated [MW]","Marine - Actual Aggregated [MW]","Nuclear - Actual Aggregated [MW]","Other - Actual Aggregated [MW]","Other renewable - Actual Aggregated [MW]","Solar - Actual Aggregated [MW]","Waste - Actual Aggregated [MW]","Wind Offshore - Actual Aggregated [MW]","Wind Onshore - Actual Aggregated [MW]"
"Sweden (SE)","21.11.2022 03:00 - 21.11.2022 04:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8326","n/e","5729","1319","n/e","n/e","n/e","n/e","2333"
"Sweden (SE)","21.11.2022 04:00 - 21.11.2022 05:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8329","n/e","5728","1339","n/e","n/e","n/e","n/e","2429"
"Sweden (SE)","21.11.2022 05:00 - 21.11.2022 06:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8997","n/e","5728","1394","n/e","n/e","n/e","n/e","2365"
"Sweden (SE)","21.11.2022 06:00 - 21.11.2022 07:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10008","n/e","5727","1482","n/e","n/e","n/e","n/e","2378"
"Sweden (SE)","21.11.2022 07:00 - 21.11.2022 08:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10475","n/e","5727","1504","n/e","n/e","n/e","n/e","2427"
"Sweden (SE)","21.11.2022 08:00 - 21.11.2022 09:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10465","n/e","5727","1498","n/e","n/e","n/e","n/e","2376"
"Sweden (SE)","21.11.2022 09:00 - 21.11.2022 10:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10626","n/e","5728","1510","n/e","n/e","n/e","n/e","2287"
"Sweden (SE)","21.11.2022 10:00 - 21.11.2022 11:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10649","n/e","5729","1526","n/e","n/e","n/e","n/e","2223"
"Sweden (SE)","21.11.2022 11:00 - 21.11.2022 12:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10513","n/e","5728","1507","n/e","n/e","n/e","n/e","2223"
"Sweden (SE)","21.11.2022 12:00 - 21.11.2022 13:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10513","n/e","5728","1543","n/e","n/e","n/e","n/e","2253"
"Sweden (SE)","21.11.2022 13:00 - 21.11.2022 14:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10486","n/e","5729","1604","n/e","n/e","n/e","n/e","2234"
"Sweden (SE)","21.11.2022 14:00 - 21.11.2022 15:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10698","n/e","5729","1606","n/e","n/e","n/e","n/e","2322"
"Sweden (SE)","21.11.2022 15:00 - 21.11.2022 16:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10773","n/e","5729","1624","n/e","n/e","n/e","n/e","2441"
"Sweden (SE)","21.11.2022 16:00 - 21.11.2022 17:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10693","n/e","5728","1640","n/e","n/e","n/e","n/e","2473"
"Sweden (SE)","21.11.2022 17:00 - 21.11.2022 18:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10846","n/e","5730","1637","n/e","n/e","n/e","n/e","2470"
"Sweden (SE)","21.11.2022 18:00 - 21.11.2022 19:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10808","n/e","5731","1639","n/e","n/e","n/e","n/e","2449"
"Sweden (SE)","21.11.2022 19:00 - 21.11.2022 20:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10745","n/e","5730","1637","n/e","n/e","n/e","n/e","2411"
"Sweden (SE)","21.11.2022 20:00 - 21.11.2022 21:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10338","n/e","5729","1612","n/e","n/e","n/e","n/e","2366"
"Sweden (SE)","21.11.2022 21:00 - 21.11.2022 22:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9843","n/e","5728","1551","n/e","n/e","n/e","n/e","2289"
"Sweden (SE)","21.11.2022 22:00 - 21.11.2022 23:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9417","n/e","5730","1388","n/e","n/e","n/e","n/e","2247"
"Sweden (SE)","21.11.2022 23:00 - 22.11.2022 00:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9124","n/e","5729","1374","n/e","n/e","n/e","n/e","2185"
"Sweden (SE)","22.11.2022 00:00 - 22.11.2022 01:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8205","n/e","5740","1385","n/e","n/e","n/e","n/e","1999"
"Sweden (SE)","22.11.2022 01:00 - 22.11.2022 02:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7773","n/e","5741","1370","n/e","n/e","n/e","n/e","2096"
"Sweden (SE)","22.11.2022 02:00 - 22.11.2022 03:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7616","n/e","5739","1365","n/e","n/e","n/e","n/e","2092"
"Sweden (SE)","22.11.2022 03:00 - 22.11.2022 04:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7598","n/e","5740","1360","n/e","n/e","n/e","n/e","2055"
"Sweden (SE)","22.11.2022 04:00 - 22.11.2022 05:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7595","n/e","5739","1362","n/e","n/e","n/e","n/e","2034"
"Sweden (SE)","22.11.2022 05:00 - 22.11.2022 06:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7946","n/e","5740","1366","n/e","n/e","n/e","n/e","1956"
"Sweden (SE)","22.11.2022 06:00 - 22.11.2022 07:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9349","n/e","5740","1382","n/e","n/e","n/e","n/e","1999"
"Sweden (SE)","22.11.2022 07:00 - 22.11.2022 08:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10172","n/e","5740","1412","n/e","n/e","n/e","n/e","2025"
"Sweden (SE)","22.11.2022 08:00 - 22.11.2022 09:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10381","n/e","5740","1408","n/e","n/e","n/e","n/e","1957"
"Sweden (SE)","22.11.2022 09:00 - 22.11.2022 10:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10402","n/e","5741","1404","n/e","n/e","n/e","n/e","1930"
"Sweden (SE)","22.11.2022 10:00 - 22.11.2022 11:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10459","n/e","5719","1415","n/e","n/e","n/e","n/e","1900"
"Sweden (SE)","22.11.2022 11:00 - 22.11.2022 12:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10407","n/e","5719","1397","n/e","n/e","n/e","n/e","2003"
"Sweden (SE)","22.11.2022 12:00 - 22.11.2022 13:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10405","n/e","5742","1420","n/e","n/e","n/e","n/e","2095"
"Sweden (SE)","22.11.2022 13:00 - 22.11.2022 14:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10331","n/e","5742","1432","n/e","n/e","n/e","n/e","2197"
"Sweden (SE)","22.11.2022 14:00 - 22.11.2022 15:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10350","n/e","5744","1459","n/e","n/e","n/e","n/e","2448"
"Sweden (SE)","22.11.2022 15:00 - 22.11.2022 16:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10347","n/e","5745","1501","n/e","n/e","n/e","n/e","2646"
"Sweden (SE)","22.11.2022 16:00 - 22.11.2022 17:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10383","n/e","5746","1511","n/e","n/e","n/e","n/e","2764"
"Sweden (SE)","22.11.2022 17:00 - 22.11.2022 18:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10365","n/e","5747","1527","n/e","n/e","n/e","n/e","2813"
"Sweden (SE)","22.11.2022 18:00 - 22.11.2022 19:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10309","n/e","5745","1528","n/e","n/e","n/e","n/e","2897"
"Sweden (SE)","22.11.2022 19:00 - 22.11.2022 20:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10211","n/e","5744","1530","n/e","n/e","n/e","n/e","3004"
"Sweden (SE)","22.11.2022 20:00 - 22.11.2022 21:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9988","n/e","5744","1531","n/e","n/e","n/e","n/e","3028"
"Sweden (SE)","22.11.2022 21:00 - 22.11.2022 22:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9561","n/e","5745","1515","n/e","n/e","n/e","n/e","3019"
"Sweden (SE)","22.11.2022 22:00 - 22.11.2022 23:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9102","n/e","5745","1481","n/e","n/e","n/e","n/e","3029"
"Sweden (SE)","22.11.2022 23:00 - 23.11.2022 00:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8858","n/e","5745","1462","n/e","n/e","n/e","n/e","3097"
"Sweden (SE)","23.11.2022 00:00 - 23.11.2022 01:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8160","n/e","5745","1402","n/e","n/e","n/e","n/e","3284"
"Sweden (SE)","23.11.2022 01:00 - 23.11.2022 02:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7748","n/e","5742","1382","n/e","n/e","n/e","n/e","3253"
"Sweden (SE)","23.11.2022 02:00 - 23.11.2022 03:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7159","n/e","5743","1376","n/e","n/e","n/e","n/e","3316"
"Sweden (SE)","23.11.2022 03:00 - 23.11.2022 04:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7007","n/e","5745","1392","n/e","n/e","n/e","n/e","3361"
"Sweden (SE)","23.11.2022 04:00 - 23.11.2022 05:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7246","n/e","5746","1396","n/e","n/e","n/e","n/e","3334"
"Sweden (SE)","23.11.2022 05:00 - 23.11.2022 06:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7836","n/e","5746","1366","n/e","n/e","n/e","n/e","3262"
"Sweden (SE)","23.11.2022 06:00 - 23.11.2022 07:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8865","n/e","5746","1388","n/e","n/e","n/e","n/e","3155"
"Sweden (SE)","23.11.2022 07:00 - 23.11.2022 08:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10025","n/e","5746","1419","n/e","n/e","n/e","n/e","3050"
"Sweden (SE)","23.11.2022 08:00 - 23.11.2022 09:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10414","n/e","5746","1427","n/e","n/e","n/e","n/e","2931"
"Sweden (SE)","23.11.2022 09:00 - 23.11.2022 10:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10627","n/e","5747","1433","n/e","n/e","n/e","n/e","2805"
"Sweden (SE)","23.11.2022 10:00 - 23.11.2022 11:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10691","n/e","5747","1413","n/e","n/e","n/e","n/e","2676"
"Sweden (SE)","23.11.2022 11:00 - 23.11.2022 12:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10726","n/e","5747","1417","n/e","n/e","n/e","n/e","2561"
"Sweden (SE)","23.11.2022 12:00 - 23.11.2022 13:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10811","n/e","5746","1438","n/e","n/e","n/e","n/e","2473"
"Sweden (SE)","23.11.2022 13:00 - 23.11.2022 14:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10744","n/e","5746","1461","n/e","n/e","n/e","n/e","2437"
"Sweden (SE)","23.11.2022 14:00 - 23.11.2022 15:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10784","n/e","5746","1467","n/e","n/e","n/e","n/e","2437"
"Sweden (SE)","23.11.2022 15:00 - 23.11.2022 16:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10777","n/e","5746","1413","n/e","n/e","n/e","n/e","2447"
"Sweden (SE)","23.11.2022 16:00 - 23.11.2022 17:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10780","n/e","5748","1452","n/e","n/e","n/e","n/e","2479"
"Sweden (SE)","23.11.2022 17:00 - 23.11.2022 18:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10846","n/e","5748","1456","n/e","n/e","n/e","n/e","2578"
"Sweden (SE)","23.11.2022 18:00 - 23.11.2022 19:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10786","n/e","5749","1453","n/e","n/e","n/e","n/e","2643"
"Sweden (SE)","23.11.2022 19:00 - 23.11.2022 20:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10618","n/e","5748","1437","n/e","n/e","n/e","n/e","2680"
"Sweden (SE)","23.11.2022 20:00 - 23.11.2022 21:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10160","n/e","5749","1420","n/e","n/e","n/e","n/e","2633"
"Sweden (SE)","23.11.2022 21:00 - 23.11.2022 22:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9402","n/e","5748","1390","n/e","n/e","n/e","n/e","2535"
"Sweden (SE)","23.11.2022 22:00 - 23.11.2022 23:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9104","n/e","5748","1354","n/e","n/e","n/e","n/e","2446"
"Sweden (SE)","23.11.2022 23:00 - 24.11.2022 00:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8686","n/e","5748","1326","n/e","n/e","n/e","n/e","2447"
"Sweden (SE)","24.11.2022 00:00 - 24.11.2022 01:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8068","n/e","5749","1313","n/e","n/e","n/e","n/e","2206"
"Sweden (SE)","24.11.2022 01:00 - 24.11.2022 02:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7632","n/e","5750","1307","n/e","n/e","n/e","n/e","2149"
"Sweden (SE)","24.11.2022 02:00 - 24.11.2022 03:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7428","n/e","5750","1305","n/e","n/e","n/e","n/e","2148"
"Sweden (SE)","24.11.2022 03:00 - 24.11.2022 04:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7414","n/e","5750","1314","n/e","n/e","n/e","n/e","2100"
"Sweden (SE)","24.11.2022 04:00 - 24.11.2022 05:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7619","n/e","5750","1317","n/e","n/e","n/e","n/e","2035"
"Sweden (SE)","24.11.2022 05:00 - 24.11.2022 06:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8406","n/e","5750","1369","n/e","n/e","n/e","n/e","2036"
"Sweden (SE)","24.11.2022 06:00 - 24.11.2022 07:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9746","n/e","5750","1466","n/e","n/e","n/e","n/e","2012"
"Sweden (SE)","24.11.2022 07:00 - 24.11.2022 08:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11068","n/e","5749","1495","n/e","n/e","n/e","n/e","1869"
"Sweden (SE)","24.11.2022 08:00 - 24.11.2022 09:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11316","n/e","5751","1526","n/e","n/e","n/e","n/e","1689"
"Sweden (SE)","24.11.2022 09:00 - 24.11.2022 10:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11371","n/e","5750","1531","n/e","n/e","n/e","n/e","1514"
"Sweden (SE)","24.11.2022 10:00 - 24.11.2022 11:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11360","n/e","5750","1535","n/e","n/e","n/e","n/e","1323"
"Sweden (SE)","24.11.2022 11:00 - 24.11.2022 12:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11254","n/e","5750","1536","n/e","n/e","n/e","n/e","1189"
"Sweden (SE)","24.11.2022 12:00 - 24.11.2022 13:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11348","n/e","5751","1519","n/e","n/e","n/e","n/e","1117"
"Sweden (SE)","24.11.2022 13:00 - 24.11.2022 14:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11400","n/e","5751","1531","n/e","n/e","n/e","n/e","1099"
"Sweden (SE)","24.11.2022 14:00 - 24.11.2022 15:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11348","n/e","5745","1538","n/e","n/e","n/e","n/e","1143"
"Sweden (SE)","24.11.2022 15:00 - 24.11.2022 16:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11379","n/e","5746","1491","n/e","n/e","n/e","n/e","1157"
"Sweden (SE)","24.11.2022 16:00 - 24.11.2022 17:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11348","n/e","5747","1450","n/e","n/e","n/e","n/e","1216"
"Sweden (SE)","24.11.2022 17:00 - 24.11.2022 18:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11411","n/e","5748","1449","n/e","n/e","n/e","n/e","1235"
"Sweden (SE)","24.11.2022 18:00 - 24.11.2022 19:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11514","n/e","5746","1445","n/e","n/e","n/e","n/e","1254"
"Sweden (SE)","24.11.2022 19:00 - 24.11.2022 20:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11453","n/e","5749","1446","n/e","n/e","n/e","n/e","1274"
"Sweden (SE)","24.11.2022 20:00 - 24.11.2022 21:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11035","n/e","5751","1439","n/e","n/e","n/e","n/e","1263"
"Sweden (SE)","24.11.2022 21:00 - 24.11.2022 22:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10581","n/e","5750","1432","n/e","n/e","n/e","n/e","1212"
"Sweden (SE)","24.11.2022 22:00 - 24.11.2022 23:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10256","n/e","5751","1419","n/e","n/e","n/e","n/e","1183"
"Sweden (SE)","24.11.2022 23:00 - 25.11.2022 00:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9678","n/e","5751","1366","n/e","n/e","n/e","n/e","1177"
"Sweden (SE)","25.11.2022 00:00 - 25.11.2022 01:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8732","n/e","5751","1410","n/e","n/e","n/e","n/e","1124"
"Sweden (SE)","25.11.2022 01:00 - 25.11.2022 02:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8315","n/e","5749","1411","n/e","n/e","n/e","n/e","1133"
"Sweden (SE)","25.11.2022 02:00 - 25.11.2022 03:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8004","n/e","5750","1414","n/e","n/e","n/e","n/e","1151"
"Sweden (SE)","25.11.2022 03:00 - 25.11.2022 04:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7829","n/e","5749","1436","n/e","n/e","n/e","n/e","1166"
"Sweden (SE)","25.11.2022 04:00 - 25.11.2022 05:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7910","n/e","5749","1474","n/e","n/e","n/e","n/e","1144"
"Sweden (SE)","25.11.2022 05:00 - 25.11.2022 06:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8587","n/e","5749","1417","n/e","n/e","n/e","n/e","1209"
"Sweden (SE)","25.11.2022 06:00 - 25.11.2022 07:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9930","n/e","5749","1431","n/e","n/e","n/e","n/e","1245"
"Sweden (SE)","25.11.2022 07:00 - 25.11.2022 08:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11214","n/e","5749","1441","n/e","n/e","n/e","n/e","1282"
"Sweden (SE)","25.11.2022 08:00 - 25.11.2022 09:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11619","n/e","5750","1448","n/e","n/e","n/e","n/e","1203"
"Sweden (SE)","25.11.2022 09:00 - 25.11.2022 10:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11621","n/e","5748","1453","n/e","n/e","n/e","n/e","1154"
"Sweden (SE)","25.11.2022 10:00 - 25.11.2022 11:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11576","n/e","5748","1449","n/e","n/e","n/e","n/e","1094"
"Sweden (SE)","25.11.2022 11:00 - 25.11.2022 12:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11522","n/e","5750","1455","n/e","n/e","n/e","n/e","1028"
"Sweden (SE)","25.11.2022 12:00 - 25.11.2022 13:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11564","n/e","5748","1445","n/e","n/e","n/e","n/e","995"
"Sweden (SE)","25.11.2022 13:00 - 25.11.2022 14:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11567","n/e","5748","1484","n/e","n/e","n/e","n/e","977"
